datID sessionID block trial stimGlobA stimGLobB weightA correctResp resp rt
626 434 1 65 23 41 0 3 3 0.951
627 434 1 66 23 41 0 2 1 1.692
628 434 1 67 23 41 1 7 8 1.264
629 434 1 68 23 41 0 3 3 2.251
630 434 1 69 23 41 0 2 3 1.374
631 434 1 70 23 41 1 5 5 3.905
632 434 1 71 23 41 1 5 5 1.084
633 434 1 72 23 41 0 2 1 2.456
634 434 1 73 23 41 0 2 2 0.77
635 434 1 74 23 41 1 8 8 1.258
636 434 1 75 23 41 1 8 8 1.707
637 434 1 76 23 41 1 5 5 4.081
638 434 1 77 23 41 0 4 4 0.837
639 434 1 78 23 41 0 2 3 1.675
640 434 1 79 23 41 1 8 8 1.166
641 434 2 0 23 41 1 7 7 3.629
642 434 2 1 23 41 1 6 6 0.972
643 434 2 2 23 41 1 5 5 1.131
644 434 2 3 23 41 0 4 4 0.646
645 434 2 4 23 41 0 2 3 0.915
646 434 2 5 23 41 1 5 3 1.823
647 434 2 6 23 41 0 1 1 1.545
648 434 2 7 23 41 1 8 8 1.074
649 434 2 8 23 41 0 2 1 1.063
650 434 2 9 23 41 1 7 7 2.167
651 434 2 10 23 41 1 6 6 3.175
652 434 2 11 23 41 1 6 6 0.71
653 434 2 12 23 41 0 3 3 3.218
654 434 2 13 23 41 0 3 3 0.924
655 434 2 14 23 41 0 3 3 0.736
656 434 2 15 23 41 0 2 3 0.681
657 434 2 16 23 41 1 8 8 1.015
658 434 2 17 23 41 1 5 2 1.293
659 434 2 18 23 41 1 7 7 3.066
660 434 2 19 23 41 1 5 6 1.127
661 434 2 20 23 41 0 4 4 1.043
662 434 2 21 23 41 0 1 1 2.177
663 434 2 22 23 41 1 6 5 2.415
664 434 2 23 23 41 0 4 4 1.08
665 434 2 24 23 41 1 6 5 1.251
666 434 2 25 23 41 1 6 6 0.514
667 434 2 26 23 41 0 1 1 2.389
668 434 2 27 23 41 0 1 1 0.507
669 434 2 28 23 41 1 7 7 1.329
670 434 2 29 23 41 0 2 2 1.528
671 434 2 30 23 41 1 5 3 2.976
672 434 2 31 23 41 0 3 3 1.759
673 434 2 32 23 41 1 5 5 1.267
674 434 2 33 23 41 1 8 8 1.544
675 434 2 34 23 41 0 2 2 2.177
676 434 2 35 23 41 1 5 5 2.193
677 434 2 36 23 41 0 4 4 0.865
678 434 2 37 23 41 0 3 5 1.396
679 434 2 38 23 41 0 3 3 0.538
680 434 2 39 23 41 0 2 2 1.743
681 434 2 40 23 41 0 4 4 1.176
682 434 2 41 23 41 0 4 4 1.9
683 434 2 42 23 41 1 7 7 1.835
684 434 2 43 23 41 1 7 7 0.857
685 434 2 44 23 41 0 1 1 1.982
686 434 2 45 23 41 1 5 5 2.31
687 434 2 46 23 41 0 1 1 3.328
688 434 2 47 23 41 1 8 8 1.234
689 434 2 48 23 41 1 5 3 2.28
690 434 2 49 23 41 1 6 6 1.181
691 434 2 50 23 41 0 2 2 1.686
692 434 2 51 23 41 1 6 6 3.976
693 434 2 52 23 41 1 5 5 1.681
694 434 2 53 23 41 1 6 6 1.173
695 434 2 54 23 41 1 7 7 1.054
696 434 2 55 23 41 0 4 4 1.89
697 434 2 56 23 41 1 8 8 3.089
698 434 2 57 23 41 0 2 2 1.468
699 434 2 58 23 41 1 7 7 1.123
700 434 2 59 23 41 0 4 4 1.155
701 434 2 60 23 41 0 1 1 1.501
702 434 2 61 23 41 0 1 1 0.738
703 434 2 62 23 41 0 1 1 0.448
704 434 2 63 23 41 0 1 1 0.501
705 434 2 64 23 41 0 3 3 2.04
706 434 2 65 23 41 0 1 1 1.951
707 434 2 66 23 41 1 7 7 1.24
708 434 2 67 23 41 0 1 1 1.534
709 434 2 68 23 41 1 6 5 2.392
710 434 2 69 23 41 0 2 2 2.636
711 434 2 70 23 41 1 6 6 3.353
712 434 2 71 23 41 0 3 3 1.784
713 434 2 72 23 41 0 4 4 0.792
714 434 2 73 23 41 0 2 2 1.228
715 434 2 74 23 41 1 6 5 1.57
716 434 2 75 23 41 1 8 8 1.542
717 434 2 76 23 41 1 8 8 0.501
718 434 2 77 23 41 1 5 5 3.148
719 434 2 78 23 41 0 3 3 1.46
720 434 2 79 23 41 1 8 8 1.303
