datID sessionID block trial stimGlobA stimGLobB weightA correctResp resp rt
177 435 2 16 23 41 0 2 2 1.37
178 435 2 17 23 41 1 6 6 2.724
179 435 2 18 23 41 1 8 8 1.619
180 435 2 19 23 41 0 4 4 2.136
181 435 2 20 23 41 0 1 2 1.406
182 435 2 21 23 41 0 3 3 1.363
183 435 2 22 23 41 0 2 2 1.506
184 435 2 23 23 41 1 5 5 2.06
185 435 2 24 23 41 1 6 6 1.694
186 435 2 25 23 41 0 3 3 1.339
187 435 2 26 23 41 1 6 6 4.492
188 435 2 27 23 41 0 2 2 2.062
189 435 2 28 23 41 0 2 2 1.259
190 435 2 29 23 41 0 2 2 0.933
191 435 2 30 23 41 0 1 2 0.737
192 435 2 31 23 41 0 3 3 1.25
193 435 2 32 23 41 1 7 8 2.128
194 435 2 33 23 41 0 1 1 2.181
195 435 2 34 23 41 1 8 8 1.734
196 435 2 35 23 41 1 5 5 4.742
197 435 2 36 23 41 0 2 2 2.692
198 435 2 37 23 41 1 6 6 2.668
199 435 2 38 23 41 0 3 3 1.466
200 435 2 39 23 41 0 1 2 2.588
201 435 2 40 23 41 1 7 7 4.985
202 435 2 41 23 41 1 8 7 1.561
203 435 2 42 23 41 1 6 6 2.806
204 435 2 43 23 41 0 1 1 1.687
205 435 2 44 23 41 0 3 3 1.271
206 435 2 45 23 41 1 8 8 3.103
207 435 2 46 23 41 0 1 1 2.389
208 435 2 47 23 41 1 5 6 3.001
209 435 2 48 23 41 0 2 2 3.884
210 435 2 49 23 41 1 8 7 1.605
211 435 2 50 23 41 0 4 5 4.255
212 435 2 51 23 41 1 7 5 1.661
213 435 2 52 23 41 0 4 4 2.232
214 435 2 53 23 41 1 7 7 2.253
215 435 2 54 23 41 1 8 7 3.279
216 435 2 55 23 41 1 5 6 4.299
217 435 2 56 23 41 0 3 3 1.558
218 435 2 57 23 41 1 5 5 2.714
219 435 2 58 23 41 1 6 6 2.508
220 435 2 59 23 41 1 8 7 3.363
221 435 2 60 23 41 0 1 1 2.746
222 435 2 61 23 41 0 2 2 3.469
223 435 2 62 23 41 1 7 7 3.571
224 435 2 63 23 41 0 2 2 2.912
225 435 2 64 23 41 1 6 5 5.556
226 435 2 65 23 41 1 6 5 2.373
227 435 2 66 23 41 1 8 7 3.634
228 435 2 67 23 41 1 5 7 0.702
229 435 2 68 23 41 1 5 5 1.701
230 435 2 69 23 41 0 1 2 2.965
231 435 2 70 23 41 0 3 3 1.882
232 435 2 71 23 41 0 2 2 1.179
233 435 2 72 23 41 0 3 3 1.146
234 435 2 73 23 41 0 2 2 1.5
235 435 2 74 23 41 0 1 1 1.162
236 435 2 75 23 41 0 2 2 1.395
237 435 2 76 23 41 0 3 3 1.142
238 435 2 77 23 41 0 3 3 1.329
239 435 2 78 23 41 1 7 7 3.369
240 435 2 79 23 41 1 7 7 1.557
241 436 0 0 23 41 0 4 2 1.507
242 436 0 1 23 41 0 4 4 0.847
243 436 0 2 23 41 0 2 3 2.534
244 436 0 3 23 41 0 2 2 1.043
245 436 0 4 23 41 0 4 4 2.732
246 436 0 5 23 41 0 3 3 1.302
247 436 0 6 23 41 1 5 5 1.817
248 436 0 7 23 41 0 3 3 1.69
249 436 0 8 23 41 0 2 1 2.794
250 436 0 9 23 41 0 3 3 0.942
251 436 0 10 23 41 0 1 5 1.632
252 436 0 11 23 41 0 1 1 0.608
253 436 0 12 23 41 1 6 8 1.806
254 436 0 13 23 41 0 1 1 2.283
255 436 0 14 23 41 0 1 1 0.87
256 436 0 15 23 41 0 4 4 1.706
257 436 0 16 23 41 0 1 1 2.223
258 436 0 17 23 41 0 4 4 2.966
259 436 0 18 23 41 0 3 3 1.031
260 436 0 19 23 41 0 1 1 1.397
261 436 0 20 23 41 1 6 6 2.116
262 436 0 21 23 41 0 3 3 1.644
263 436 0 22 23 41 0 3 3 0.795
264 436 0 23 23 41 0 1 2 2.259
265 436 0 24 23 41 1 7 6 2.755
266 436 0 25 23 41 1 7 7 0.659
267 436 0 26 23 41 0 3 3 1.759
268 436 0 27 23 41 0 2 2 1.248
269 436 0 28 23 41 1 7 6 2.662
270 436 0 29 23 41 1 5 6 1.138
271 436 0 30 23 41 0 2 2 3.454
272 436 0 31 23 41 0 1 1 1.306
273 436 0 32 23 41 0 1 1 0.526
274 436 0 33 23 41 0 4 4 2.131
275 436 0 34 23 41 1 7 5 1.583
276 436 0 35 23 41 1 5 5 2.646
277 436 0 36 23 41 1 8 7 1.668
278 436 0 37 23 41 0 4 3 5.99
279 436 0 38 23 41 1 5 4 0.974
280 436 0 39 23 41 1 8 7 3.915
281 436 0 40 23 41 0 2 2 2.737
282 436 0 41 23 41 1 7 7 2.889
283 436 0 42 23 41 1 6 7 0.846
284 436 0 43 23 41 1 6 6 0.717
285 436 0 44 23 41 0 1 1 1.912
286 436 0 45 23 41 1 6 6 2.935
287 436 0 46 23 41 0 2 2 2.498
288 436 0 47 23 41 1 5 4 1.701
289 436 0 48 23 41 0 2 2 3.046
290 436 0 49 23 41 1 7 5 1.729
291 436 0 50 23 41 1 7 7 0.849
292 436 0 51 23 41 1 8 8 0.822
293 436 0 52 23 41 1 5 6 1.723
294 436 0 53 23 41 1 6 6 1.354
295 436 0 54 23 41 0 1 1 2.289
296 436 0 55 23 41 1 8 8 2.102
297 436 0 56 23 41 0 2 2 1.56
298 436 0 57 23 41 1 8 8 1.888
299 436 0 58 23 41 0 4 4 6.988
300 436 0 59 23 41 1 8 8 1.707
301 436 0 60 23 41 1 6 6 2.27
302 436 0 61 23 41 1 6 6 0.713
303 436 0 62 23 41 1 7 7 0.946
304 436 0 63 23 41 1 6 6 0.981
305 436 0 64 23 41 0 3 3 1.956
306 436 0 65 23 41 1 7 6 2.52
307 436 0 66 23 41 1 6 7 0.9
308 436 0 67 23 41 1 6 6 0.643
309 436 0 68 23 41 1 8 8 1.169
310 436 0 69 23 41 0 4 4 2.298
311 436 0 70 23 41 1 6 5 1.237
312 436 0 71 23 41 1 7 7 3.183
313 436 0 72 23 41 0 4 4 2.454
314 436 0 73 23 41 1 7 6 3.227
315 436 0 74 23 41 1 7 7 0.817
316 436 0 75 23 41 0 4 4 1.945
317 436 0 76 23 41 1 7 7 5.49
318 436 0 77 23 41 1 5 5 1.741
319 436 0 78 23 41 0 1 1 2.239
320 436 0 79 23 41 1 6 5 1.804
321 436 1 0 23 41 1 6 6 8.125
322 436 1 1 23 41 1 5 6 1.432
323 436 1 2 23 41 1 5 5 1.049
324 436 1 3 23 41 0 4 3 2.227
325 436 1 4 23 41 0 4 4 1.083
326 436 1 5 23 41 1 8 8 1.399
327 436 1 6 23 41 1 6 5 2.112
328 436 1 7 23 41 1 6 6 0.82
329 436 1 8 23 41 1 5 6 0.747
330 436 1 9 23 41 1 6 5 0.721
331 436 1 10 23 41 1 8 8 1.258
332 436 1 11 23 41 1 5 4 1.967
333 436 1 12 23 41 1 7 6 0.881
334 436 1 13 23 41 1 5 6 1.106
335 436 1 14 23 41 1 5 5 0.93
336 436 1 15 23 41 0 1 1 1.525
337 436 1 16 23 41 1 5 4 1.711
338 436 1 17 23 41 0 2 2 1.717
339 436 1 18 23 41 1 6 5 2.651
340 436 1 19 23 41 1 7 7 1.228
341 436 1 20 23 41 0 2 3 1.331
342 436 1 21 23 41 0 1 2 1.27
343 436 1 22 23 41 0 2 1 0.891
344 436 1 23 23 41 1 5 5 3.93
345 436 1 24 23 41 1 7 7 1.78
346 436 1 25 23 41 1 7 8 2.58
347 436 1 26 23 41 1 7 7 2.206
348 436 1 27 23 41 1 5 5 1.87
349 436 1 28 23 41 1 8 8 2.106
350 436 1 29 23 41 0 1 1 2.22
351 436 1 30 23 41 0 2 2 0.709
352 436 1 31 23 41 0 3 3 0.829
353 436 1 32 23 41 1 7 7 2.121
354 436 1 33 23 41 1 6 6 0.988
355 436 1 34 23 41 0 3 3 2.795
356 436 1 35 23 41 1 7 7 1.714
357 436 1 36 23 41 0 4 4 1.667
358 436 1 37 23 41 1 8 8 1.321
359 436 1 38 23 41 1 8 8 0.779
360 436 1 39 23 41 0 4 4 1.715
361 436 1 40 23 41 1 5 5 0.897
362 436 1 41 23 41 1 5 5 0.729
363 436 1 42 23 41 1 8 8 1.252
364 436 1 43 23 41 1 6 7 1.353
365 436 1 44 23 41 0 4 5 1.565
366 436 1 45 23 41 0 3 3 0.912
367 436 1 46 23 41 1 5 4 0.914
368 436 1 47 23 41 0 2 2 1.405
369 436 1 48 23 41 0 2 2 1.75
370 436 1 49 23 41 0 3 3 0.973
371 436 1 50 23 41 0 3 3 0.54
372 436 1 51 23 41 1 8 8 1.227
373 436 1 52 23 41 1 8 7 2.244
374 436 1 53 23 41 0 1 1 1.979
375 436 1 54 23 41 0 4 4 2.162
376 436 1 55 23 41 0 4 4 0.878
377 436 1 56 23 41 0 1 2 2.551
378 436 1 57 23 41 1 6 7 2.15
379 436 1 58 23 41 0 1 1 2.195
380 436 1 59 23 41 1 7 8 1.763
381 436 1 60 23 41 0 1 1 2.054
382 436 1 61 23 41 0 3 3 0.986
383 436 1 62 23 41 1 6 7 2.73
384 436 1 63 23 41 0 2 4 2.107
385 436 1 64 23 41 1 8 8 1.701
386 436 1 65 23 41 0 2 2 3.609
387 436 1 66 23 41 0 3 3 0.782
388 436 1 67 23 41 1 8 8 1.393
389 436 1 68 23 41 0 3 3 1.297
390 436 1 69 23 41 1 8 8 1.177
391 436 1 70 23 41 0 1 1 1.346
392 436 1 71 23 41 0 3 3 0.851
393 436 1 72 23 41 1 5 4 2.136
394 436 1 73 23 41 1 6 6 1.106
395 436 1 74 23 41 1 7 6 0.892
396 436 1 75 23 41 1 8 8 1.442
397 436 1 76 23 41 0 3 3 1.643
398 436 1 77 23 41 0 2 2 2.07
399 436 1 78 23 41 1 5 5 1.85
400 436 1 79 23 41 1 7 7 2.182
401 436 2 0 23 41 0 1 1 1.805
402 436 2 1 23 41 0 1 1 1.133
403 436 2 2 23 41 1 7 7 1.867
404 436 2 3 23 41 0 3 3 1.529
405 436 2 4 23 41 1 6 6 3.458
406 436 2 5 23 41 1 8 7 1.551
407 436 2 6 23 41 1 5 5 2.899
408 436 2 7 23 41 0 3 3 1.16
409 436 2 8 23 41 1 8 8 3.152
410 436 2 9 23 41 1 7 8 0.712
411 436 2 10 23 41 0 2 2 3.07
412 436 2 11 23 41 0 2 2 0.762
413 436 2 12 23 41 1 6 5 1.891
414 436 2 13 23 41 1 7 6 0.615
415 436 2 14 23 41 0 3 3 1.32
416 436 2 15 23 41 1 6 6 2.668
417 436 2 16 23 41 0 2 2 2.408
418 436 2 17 23 41 1 6 5 1.886
419 436 2 18 23 41 1 8 8 1.534
420 436 2 19 23 41 0 2 2 1.671
421 436 2 20 23 41 1 6 6 5.1
422 436 2 21 23 41 1 6 7 1.351
423 436 2 22 23 41 0 1 2 1.854
424 436 2 23 23 41 0 1 1 0.988
425 436 2 24 23 41 0 4 4 1.98
426 436 2 25 23 41 0 2 2 1.918
427 436 2 26 23 41 0 3 3 1.001
428 436 2 27 23 41 0 4 4 1.548
429 436 2 28 23 41 1 8 8 1.36
430 436 2 29 23 41 0 4 4 2.39
431 436 2 30 23 41 0 1 2 1.054
432 436 2 31 23 41 1 7 8 1.414
433 436 2 32 23 41 0 1 2 2.061
434 436 2 33 23 41 1 5 5 3.3
435 436 2 34 23 41 1 8 8 2.403
436 436 2 35 23 41 0 3 3 1.603
437 436 2 36 23 41 0 2 2 3.54
438 436 2 37 23 41 1 8 8 1.949
439 436 2 38 23 41 0 3 3 1.478
440 436 2 39 23 41 0 2 2 2.915
441 436 2 40 23 41 0 2 2 0.831
442 436 2 41 23 41 1 5 4 1.434
443 436 2 42 23 41 0 3 3 1.332
444 436 2 43 23 41 0 4 4 1.734
445 436 2 44 23 41 0 4 4 0.793
446 436 2 45 23 41 1 8 8 1.2
447 436 2 46 23 41 0 2 2 2.296
448 436 2 47 23 41 1 5 4 1.217
449 436 2 48 23 41 1 5 5 0.686
450 436 2 49 23 41 0 3 3 1.576
451 436 2 50 23 41 1 7 7 3.2
452 436 2 51 23 41 0 2 5 4.249
453 436 2 52 23 41 1 5 5 1.445
454 436 2 53 23 41 0 1 1 2.083
455 436 2 54 23 41 1 8 8 1.749
456 436 2 55 23 41 1 8 8 0.743
457 436 2 56 23 41 0 4 4 2.427
458 436 2 57 23 41 0 3 3 0.935
459 436 2 58 23 41 0 4 4 3.897
460 436 2 59 23 41 1 8 8 1.476
461 436 2 60 23 41 0 4 4 2.271
462 436 2 61 23 41 0 3 3 0.973
463 436 2 62 23 41 1 7 7 5.26
464 436 2 63 23 41 1 5 5 2.994
465 436 2 64 23 41 1 7 6 1.152
466 436 2 65 23 41 0 1 1 1.426
467 436 2 66 23 41 0 4 4 3.104
468 436 2 67 23 41 0 1 2 2.059
469 436 2 68 23 41 0 1 1 0.689
470 436 2 69 23 41 1 8 7 2.753
471 436 2 70 23 41 1 6 6 2.906
472 436 2 71 23 41 0 2 2 1.486
473 436 2 72 23 41 0 2 2 0.729
474 436 2 73 23 41 0 4 4 1.459
475 436 2 74 23 41 0 4 4 0.592
476 436 2 75 23 41 0 4 4 0.462
477 436 2 76 23 41 1 5 5 3.46
478 436 2 77 23 41 0 3 3 1.312
479 436 2 78 23 41 0 3 3 0.594
480 436 2 79 23 41 1 5 5 4.754
481 437 0 0 23 41 0 4 2 2.782
482 437 0 1 23 41 0 3 3 3.968
483 437 0 2 23 41 0 1 1 2.595
484 437 0 3 23 41 0 4 4 2.547
485 437 0 4 23 41 1 7 7 2.276
486 437 0 5 23 41 0 1 2 6.016
487 437 0 6 23 41 1 7 6 1.851
488 437 0 7 23 41 0 2 1 1.598
489 437 0 8 23 41 1 7 7 2.025
490 437 0 9 23 41 1 6 6 1.2
491 437 0 10 23 41 0 2 2 4.919
492 437 0 11 23 41 0 2 2 0.691
493 437 0 12 23 41 0 2 2 0.628
494 437 0 13 23 41 1 8 8 3.01
495 437 0 14 23 41 0 1 1 3.42
496 437 0 15 23 41 0 3 3 1.327
497 437 0 16 23 41 0 4 4 1.345
498 437 0 17 23 41 0 2 2 10.494
499 437 0 18 23 41 1 6 5 2.311
500 437 0 19 23 41 1 8 7 1.63
501 437 0 20 23 41 1 6 7 2.599
502 437 0 21 23 41 1 8 7 2.587
503 437 0 22 23 41 1 8 8 0.689
504 437 0 23 23 41 0 1 1 3.618
505 437 0 24 23 41 0 2 2 1.15
506 437 0 25 23 41 0 1 1 0.633
507 437 0 26 23 41 1 8 8 1.703
508 437 0 27 23 41 1 6 2 2.73
509 437 0 28 23 41 0 1 1 1.976
510 437 0 29 23 41 0 1 1 0.575
511 437 0 30 23 41 0 2 2 5.631
512 437 0 31 23 41 1 7 6 6.085
513 437 0 32 23 41 0 4 4 4.435
514 437 0 33 23 41 0 1 1 1.342
515 437 0 34 23 41 1 8 8 2.223
516 437 0 35 23 41 0 2 2 2.22
517 437 0 36 23 41 0 1 1 0.826
518 437 0 37 23 41 0 1 1 2.592
519 437 0 38 23 41 1 5 4 4.72
520 437 0 39 23 41 1 6 5 0.989
521 437 0 40 23 41 1 7 7 1.854
522 437 0 41 23 41 1 5 5 2.981
523 437 0 42 23 41 1 5 5 0.762
524 437 0 43 23 41 1 7 6 1.538
525 437 0 44 23 41 1 6 5 0.834
526 437 0 45 23 41 0 3 3 1.49
527 437 0 46 23 41 0 2 2 4.822
528 437 0 47 23 41 1 7 7 2.274
529 437 0 48 23 41 1 6 4 7.177
530 437 0 49 23 41 0 4 4 0.913
531 437 0 50 23 41 0 3 3 1.129
532 437 0 51 23 41 1 6 5 7.842
533 437 0 52 23 41 1 7 5 2.792
534 437 0 53 23 41 0 3 3 1.519
535 437 0 54 23 41 1 5 4 2.173
536 437 0 55 23 41 1 5 5 0.933
537 437 0 56 23 41 1 8 8 2.744
538 437 0 57 23 41 1 5 4 3.65
539 437 0 58 23 41 0 4 4 1.261
540 437 0 59 23 41 0 2 2 3.298
541 437 0 60 23 41 1 7 7 6.421
542 437 0 61 23 41 0 1 2 1.659
543 437 0 62 23 41 0 1 1 0.76
544 437 0 63 23 41 1 5 5 6.721
545 437 0 64 23 41 1 7 7 4.653
546 437 0 65 23 41 0 4 4 3.504
547 437 0 66 23 41 0 3 3 0.947
548 437 0 67 23 41 0 3 3 0.751
549 437 0 68 23 41 1 8 7 8.52
550 437 0 69 23 41 1 5 4 2.941
551 437 0 70 23 41 1 7 7 5.476
552 437 0 71 23 41 0 4 5 3.745
553 437 0 72 23 41 0 4 4 0.859
554 437 0 73 23 41 1 8 8 2.322
555 437 0 74 23 41 1 5 4 3.1
556 437 0 75 23 41 1 5 5 0.813
557 437 0 76 23 41 1 8 8 1.925
558 437 0 77 23 41 0 4 4 1.679
559 437 0 78 23 41 0 1 2 4.178
560 437 0 79 23 41 1 5 5 4.528
561 437 1 0 23 41 1 8 7 4.701
562 437 1 1 23 41 0 2 2 6.491
563 437 1 2 23 41 0 2 2 0.734
564 437 1 3 23 41 1 8 7 6.304
565 437 1 4 23 41 0 3 3 1.547
566 437 1 5 23 41 1 5 5 1.988
567 437 1 6 23 41 1 8 7 2.843
568 437 1 7 23 41 0 2 2 1.772
569 437 1 8 23 41 1 6 4 12.044
570 437 1 9 23 41 1 8 8 3.954
571 437 1 10 23 41 0 2 2 1.419
572 437 1 11 23 41 1 7 7 2.105
573 437 1 12 23 41 1 8 7 0.987
574 437 1 13 23 41 0 3 3 1.534
575 437 1 14 23 41 1 6 5 2.312
576 437 1 15 23 41 0 1 2 1.496
577 437 1 16 23 41 0 2 2 1.413
578 437 1 17 23 41 1 8 8 1.732
579 437 1 18 23 41 0 3 3 1.367
580 437 1 19 23 41 1 5 5 3.526
581 437 1 20 23 41 1 6 6 5.377
582 437 1 21 23 41 1 6 6 1.249
583 437 1 22 23 41 1 5 5 2.566
584 437 1 23 23 41 1 7 6 1.382
585 437 1 24 23 41 0 3 3 2.117
586 437 1 25 23 41 1 7 6 4.024
587 437 1 26 23 41 0 4 4 2.203
588 437 1 27 23 41 1 7 6 3.355
589 437 1 28 23 41 0 3 3 1.468
590 437 1 29 23 41 1 6 5 3.981
591 437 1 30 23 41 0 4 4 3.332
592 437 1 31 23 41 1 7 7 4.57
593 437 1 32 23 41 0 1 1 4.785
594 437 1 33 23 41 1 5 4 1.837
595 437 1 34 23 41 0 4 4 0.868
596 437 1 35 23 41 0 1 2 2.958
597 437 1 36 23 41 0 1 1 0.574
598 437 1 37 23 41 1 8 8 3.054
599 437 1 38 23 41 0 2 2 4.027
600 437 1 39 23 41 0 3 3 1.047
601 437 1 40 23 41 1 5 4 1.357
602 437 1 41 23 41 0 4 4 0.788
603 437 1 42 23 41 1 8 8 1.531
604 437 1 43 23 41 1 5 4 4.629
605 437 1 44 23 41 0 3 3 1.694
606 437 1 45 23 41 1 7 7 23.858
607 437 1 46 23 41 1 8 8 1.006
608 437 1 47 23 41 1 5 6 2.348
609 437 1 48 23 41 1 6 6 2.289
610 437 1 49 23 41 0 3 3 1.447
611 437 1 50 23 41 1 8 8 2.554
612 437 1 51 23 41 1 6 5 1.692
613 437 1 52 23 41 1 5 5 1.872
614 437 1 53 23 41 1 6 5 2.796
615 437 1 54 23 41 0 4 4 1.782
616 437 1 55 23 41 1 6 6 3.27
617 437 1 56 23 41 0 4 4 1.518
618 437 1 57 23 41 0 2 2 2.361
619 437 1 58 23 41 1 8 8 3.86
620 437 1 59 23 41 1 8 7 0.751
621 437 1 60 23 41 1 8 8 0.579
622 437 1 61 23 41 1 6 5 2.468
623 437 1 62 23 41 0 4 4 5.645
624 437 1 63 23 41 0 1 2 11.361
625 437 1 64 23 41 1 6 6 3.118
626 437 1 65 23 41 0 3 3 1.272
627 437 1 66 23 41 1 5 5 7.196
628 437 1 67 23 41 1 6 5 1.011
629 437 1 68 23 41 0 2 2 1.712
630 437 1 69 23 41 0 4 4 1.443
631 437 1 70 23 41 0 4 4 0.641
632 437 1 71 23 41 0 2 2 1.549
633 437 1 72 23 41 1 7 8 3.302
